id,lat,lon,category,value_a,value_b
503,35.84068,-105.78397,cat_05,173.3396,49.7866
504,34.23372,-77.29738,cat_12,201.3872,91.1331
505,24.71479,-78.28688,cat_08,524.8567,34.2218
506,48.1389,-114.3796,cat_16,99.6007,49.6943
507,40.91882,-80.60392,cat_12,138.1175,47.0842
508,28.39954,-83.55005,cat_11,755.1331,24.0923
509,41.74681,-115.57812,cat_11,779.0933,43.698
510,41.23109,-124.75376,cat_03,355.8696,73.8969
511,41.99052,-70.16384,cat_00,219.6476,28.2357
512,39.64247,-71.76711,cat_17,265.6345,77.5119
513,31.49051,-67.151,cat_10,531.6526,53.3217
514,32.54724,-117.5296,cat_16,25.0339,18.7831
515,45.45677,-97.25901,cat_11,772.3373,57.9794
516,35.87965,-70.79567,cat_14,815.9506,54.412
517,30.06096,-68.7197,cat_14,892.3762,46.5049
518,33.07772,-71.11161,cat_07,857.7098,67.6127
519,39.93026,-111.12404,cat_04,167.5713,45.891
520,33.5206,-108.47833,cat_06,706.0876,36.2461
521,39.60411,-74.22371,cat_02,454.2566,29.3514
522,37.14534,-109.10885,cat_06,47.4031,35.5178
523,30.17854,-121.41855,cat_16,243.5652,43.4112
524,27.18981,-68.92151,cat_10,772.2624,63.6322
525,27.8264,-83.69384,cat_03,665.0077,64.3041
526,33.10289,-89.23471,cat_06,597.6469,49.1012
527,30.41936,-82.1389,cat_04,841.0409,49.8355
528,30.55888,-91.99704,cat_11,806.5259,78.087
529,27.85783,-91.03484,cat_12,124.7854,22.3948
530,33.75975,-82.15786,cat_14,705.9885,46.4078
531,37.75349,-109.19003,cat_14,178.635,55.6223
532,25.58679,-94.17266,cat_13,28.1872,64.1666
533,44.48934,-114.4057,cat_10,775.3626,61.3035
534,46.03607,-89.68874,cat_10,959.4366,-2.0113
535,44.91625,-93.94294,cat_19,499.123,56.5513
536,48.54674,-109.01281,cat_04,460.3729,70.1108
537,34.66553,-117.09104,cat_13,688.091,41.2581
538,36.9409,-79.76142,cat_01,845.745,36.917
539,36.81494,-105.89216,cat_18,970.7569,45.4366
540,43.77497,-97.05724,cat_08,966.2101,76.2268
541,28.0996,-75.1642,cat_04,28.7639,68.6813
542,29.58794,-98.45718,cat_12,156.7206,25.7328
543,36.58922,-78.90814,cat_15,148.0885,58.962
544,31.47677,-99.1538,cat_07,737.8926,35.9945
545,34.59237,-114.30158,cat_15,92.1212,48.1969
546,24.50828,-115.45889,cat_15,325.1539,50.8997
547,39.35663,-73.25788,cat_09,359.8336,42.2044
548,27.84426,-123.16723,cat_09,762.2225,67.4676
549,29.7628,-80.82483,cat_16,133.2905,39.3704
550,45.32547,-104.97197,cat_01,454.2682,38.9487
551,35.23507,-90.01623,cat_04,169.8601,46.1119
552,42.14074,-120.58547,cat_15,121.5082,62.2113
553,26.58718,-94.2034,cat_14,131.7829,35.3375
554,29.82201,-77.5372,cat_05,715.5192,63.8905
555,34.99532,-97.97517,cat_07,152.6526,64.7383
556,45.00053,-75.97963,cat_05,8.985,51.0352
557,28.21792,-98.68317,cat_18,30.1118,47.3959
558,33.41313,-121.05473,cat_16,17.8427,10.0328
559,33.39265,-72.78903,cat_19,652.5145,62.2937
560,26.74865,-114.64823,cat_15,180.3574,56.4525
561,30.00635,-83.32679,cat_14,415.6289,53.6611
562,35.87205,-68.29708,cat_15,824.6977,53.1921
563,44.59217,-72.48708,cat_05,962.5409,50.7432
564,34.92235,-80.58984,cat_12,457.6403,53.7519
565,44.52598,-70.70613,cat_11,351.1448,47.9216
566,28.19118,-86.18589,cat_06,904.4112,84.3254
567,46.77546,-103.06269,cat_04,707.1333,42.4989
568,45.18928,-117.28178,cat_14,675.052,37.5756
569,37.00371,-100.0092,cat_03,775.9675,55.7233
570,48.70868,-85.02719,cat_10,796.218,33.3287
571,46.04745,-68.19784,cat_09,583.762,74.1037
572,28.8777,-97.98412,cat_00,608.1571,27.68
573,26.99929,-123.03848,cat_02,664.0636,66.1751
574,25.05705,-101.41552,cat_02,200.8294,60.7609
575,42.84475,-98.83521,cat_08,89.7886,49.924
576,43.07411,-83.80161,cat_15,77.2837,91.281
577,47.02816,-121.50513,cat_01,208.3689,34.4769
578,31.52279,-103.94971,cat_07,593.9733,81.6605
579,48.14498,-74.27896,cat_18,482.3759,37.2275
580,29.9152,-90.38773,cat_15,391.3055,49.037
581,30.67677,-69.87066,cat_17,510.8186,33.6881
582,48.58626,-68.73825,cat_12,828.0612,53.8924
583,44.75161,-80.71968,cat_03,873.3058,42.9104
584,33.13161,-86.39915,cat_18,910.2643,38.9301
585,24.46745,-105.47891,cat_14,43.9986,37.7128
586,27.2421,-111.72073,cat_10,944.7868,69.6958
587,36.90885,-71.74058,cat_06,899.9365,44.0845
588,41.22719,-67.57093,cat_03,750.7043,56.4331
589,43.30322,-110.49483,cat_11,323.1281,24.029
590,29.84694,-97.5754,cat_10,171.9009,26.1878
591,24.54981,-96.79646,cat_09,282.9392,51.0255
592,28.44969,-114.17465,cat_07,327.3955,54.5359
593,28.96512,-69.92758,cat_17,479.3136,71.3882
594,45.10148,-120.93249,cat_05,538.2384,69.096
595,29.42367,-95.60764,cat_15,141.0125,59.2656
596,37.7348,-119.8272,cat_01,912.9973,51.3752
597,46.68806,-119.01033,cat_17,958.4578,30.1345
598,47.71553,-117.25969,cat_07,97.6101,40.144
599,40.17052,-118.79629,cat_19,239.388,55.9808
600,30.66439,-73.33513,cat_16,358.6121,61.0189
601,27.7809,-69.63271,cat_17,236.5784,74.0656
602,42.48822,-117.77048,cat_12,0.102,49.3018
603,33.86908,-89.33435,cat_06,80.9599,28.7059
604,44.9912,-67.01757,cat_14,561.8731,53.5784
605,26.59841,-102.34686,cat_01,965.2623,23.8991
606,27.86474,-85.7968,cat_13,535.5313,38.5818
607,44.70692,-85.12377,cat_14,447.4018,56.3726
608,38.11817,-99.37722,cat_15,185.3987,49.3777
609,46.18722,-116.89413,cat_12,427.8001,50.4757
610,32.78318,-88.62472,cat_09,252.5442,55.0183
611,31.67732,-86.90648,cat_19,789.4949,60.1508
612,24.23102,-123.68494,cat_11,725.2187,67.8718
613,42.61053,-90.16926,cat_15,2.9064,73.7733
614,27.02012,-104.48615,cat_13,443.2398,39.2049
615,24.81421,-70.9213,cat_12,146.1375,43.3779
616,40.60741,-113.60799,cat_15,476.0777,35.2638
617,32.15187,-103.71177,cat_01,831.6687,52.5947
618,31.80416,-107.88699,cat_10,853.2967,55.7892
619,38.83916,-93.229,cat_08,145.2132,32.3651
620,32.45352,-72.19762,cat_07,684.6269,41.4637
621,41.92312,-78.50567,cat_11,76.3078,52.8704
622,42.18207,-101.97712,cat_11,266.5819,32.6695
623,46.21366,-121.75893,cat_17,674.7355,73.4695
624,46.25362,-85.22519,cat_13,480.1403,67.053
625,28.06801,-119.63769,cat_13,660.1787,64.975
626,40.58585,-70.52153,cat_07,394.6164,58.7301
627,41.79965,-104.80855,cat_07,12.364,60.8183
628,43.0374,-104.02182,cat_15,134.7516,53.3965
629,48.18121,-82.70282,cat_02,191.8436,43.2465
630,28.08358,-102.99834,cat_19,815.6557,50.4059
631,45.75308,-110.32954,cat_12,471.5079,29.3079
632,26.1878,-104.19285,cat_11,484.5177,57.5155
633,43.55959,-110.91435,cat_12,719.8847,63.6982
634,47.36461,-72.15666,cat_12,745.8889,64.3288
635,26.49413,-119.62599,cat_00,38.6469,56.2883
636,40.26461,-104.70893,cat_10,15.229,66.9973
637,26.15598,-73.12348,cat_09,255.3084,33.5102
638,42.78792,-92.73854,cat_14,875.5156,34.2732
639,40.82219,-114.20173,cat_15,339.1678,42.1346
640,41.99906,-87.84111,cat_16,122.0389,39.4344
641,37.37753,-93.29016,cat_07,871.9197,22.6551
642,42.34207,-101.06969,cat_13,998.8956,78.6356
643,24.88268,-85.28558,cat_11,657.6879,50.7125
644,39.38853,-115.74988,cat_08,696.5748,14.3019
645,35.5783,-87.79953,cat_16,121.7504,49.037
646,28.50164,-89.09642,cat_18,769.0158,59.3449
647,45.791,-88.43247,cat_19,733.2298,43.1183
648,28.36217,-95.78055,cat_18,409.6935,53.9187
649,30.63293,-116.10116,cat_18,438.4298,59.2332
650,35.6567,-77.21032,cat_18,224.9525,34.1376
651,30.66372,-122.11992,cat_07,337.0857,23.1553
652,39.50125,-123.52622,cat_10,29.9106,12.1633
653,24.292,-92.80198,cat_00,271.2902,17.5872
654,28.78579,-75.38397,cat_00,97.4599,37.9968
655,24.77933,-106.00725,cat_14,222.2241,36.8908
656,41.22489,-68.15095,cat_10,959.4158,46.5407
657,25.86403,-96.98032,cat_14,570.9281,38.073
658,32.79434,-81.92793,cat_06,974.1909,49.9312
659,31.91168,-113.83135,cat_14,357.929,43.6088
660,45.05981,-77.37391,cat_11,983.028,58.4744
661,38.3681,-68.91592,cat_06,737.1013,55.8682
662,39.09798,-74.08927,cat_14,597.398,48.3963
663,47.17968,-89.61298,cat_05,970.9365,34.8842
664,30.27653,-109.91959,cat_09,548.6226,54.9476
665,39.20174,-72.01621,cat_03,475.3339,64.9341
666,29.47743,-88.6058,cat_11,75.0955,82.3358
667,30.7916,-89.42295,cat_14,216.8432,47.7372
668,40.28422,-81.07305,cat_01,231.1839,70.5319
669,38.60714,-97.71473,cat_09,580.6721,61.9755
670,44.99658,-101.69928,cat_18,146.3863,45.4403
671,46.95178,-98.48768,cat_06,622.3254,26.7177
672,36.10779,-83.41392,cat_10,302.2184,29.1703
673,37.78606,-108.85979,cat_06,446.4094,60.9248
674,33.73644,-86.64767,cat_05,22.3067,57.1238
675,35.29777,-80.94926,cat_18,484.4028,52.4887
676,32.65143,-99.99205,cat_02,137.6949,29.9712
677,31.88328,-89.37773,cat_17,109.2441,30.9753
678,41.60958,-82.01488,cat_03,273.542,40.4798
679,46.96481,-97.18099,cat_05,396.3974,35.9718
680,39.86342,-84.58454,cat_10,251.7031,29.7224
681,32.55722,-100.94361,cat_19,63.8957,66.8806
682,24.9107,-83.81212,cat_03,683.7713,60.2962
683,37.03438,-91.96908,cat_02,541.289,52.6142
684,33.42893,-71.91108,cat_11,250.6994,27.4784
685,44.0237,-103.54277,cat_17,805.7241,54.2506
686,38.82765,-76.57811,cat_17,992.96,24.9747
687,48.49385,-102.0144,cat_02,400.2235,50.8003
688,30.08451,-102.73534,cat_19,728.7998,50.5606
689,43.85074,-121.93193,cat_15,687.1045,51.6704
690,25.21736,-104.64962,cat_02,887.4737,34.7528
691,41.05141,-83.43171,cat_04,308.7093,44.3031
692,25.14121,-93.50852,cat_05,959.7447,35.1141
693,29.08481,-99.93078,cat_03,53.4915,34.7325
694,43.04949,-77.30951,cat_06,663.7269,12.6907
695,25.02499,-69.52247,cat_02,214.3315,27.9087
696,40.4732,-89.37077,cat_09,478.5629,51.0796
697,33.69922,-79.70301,cat_08,977.2823,42.6048
698,32.20175,-118.37348,cat_02,428.1162,45.3644
699,26.8396,-79.78258,cat_00,229.7863,55.9587
700,26.16373,-67.30876,cat_09,371.0261,59.6387
701,35.78069,-78.71196,cat_14,298.9128,87.1
702,27.84875,-102.83959,cat_10,972.8717,48.4936
703,30.05522,-118.7,cat_10,489.8072,67.1546
704,39.7739,-113.9665,cat_11,19.5131,47.2702
705,39.08446,-105.75749,cat_10,892.4912,39.7949
706,26.99064,-95.45844,cat_12,292.0229,67.752
707,27.75419,-108.21999,cat_06,651.393,50.6847
708,31.00997,-124.55314,cat_16,159.7437,60.0637
709,42.53639,-121.30235,cat_18,816.7131,57.0593
710,27.87862,-91.30753,cat_11,482.1178,62.1511
711,34.7273,-79.14285,cat_04,176.6316,57.8695
712,39.8639,-68.83407,cat_05,645.1876,78.7333
713,45.31415,-115.3982,cat_10,199.4246,59.1412
714,41.02324,-99.25624,cat_15,291.424,46.4601
715,45.26859,-90.8591,cat_04,987.7123,58.6684
716,43.05498,-116.3444,cat_11,704.5223,71.5051
717,29.06843,-105.20126,cat_13,1.3636,64.5758
718,38.97956,-115.20445,cat_09,26.6873,64.906
719,46.28693,-74.28578,cat_03,428.9637,39.0843
720,35.34522,-84.5901,cat_12,342.6879,64.7685
721,37.6439,-67.80846,cat_17,10.8407,27.1469
722,47.76666,-93.54087,cat_18,992.8107,70.5646
723,34.92721,-89.47875,cat_01,19.6315,67.2154
724,47.31315,-76.09784,cat_18,699.4178,54.6417
725,30.34514,-71.80042,cat_12,989.308,47.6509
726,47.78633,-110.53609,cat_06,973.2483,48.6476
727,38.30405,-82.16706,cat_01,673.9754,56.5756
728,36.11672,-67.78183,cat_13,865.938,34.2521
729,24.65049,-105.73926,cat_11,784.6842,47.9791
730,47.12743,-104.31704,cat_02,932.867,39.2066
731,31.19036,-101.63655,cat_19,105.8844,61.8666
732,37.63463,-113.30316,cat_06,452.0523,55.4919
733,28.76634,-106.22941,cat_00,640.5059,59.1032
734,27.34652,-71.90598,cat_01,636.6021,68.9433
735,25.8615,-92.2034,cat_04,199.1458,26.4484
736,27.53484,-85.31351,cat_04,64.9809,60.574
737,40.89794,-90.4547,cat_09,184.9523,44.1455
738,43.85291,-106.1918,cat_12,189.2086,44.2022
739,46.22169,-104.89154,cat_06,94.8064,51.9403
740,43.91881,-85.99418,cat_18,992.601,57.1138
741,38.0485,-69.14609,cat_10,921.4724,46.2384
742,43.01399,-110.66439,cat_05,854.3845,45.3729
743,39.7667,-70.80297,cat_04,148.5675,56.3684
744,30.17088,-71.90894,cat_14,79.8644,50.1087
745,40.12405,-67.32065,cat_06,350.7758,47.2461
746,35.23329,-116.31258,cat_09,687.386,42.6369
747,44.5727,-81.23186,cat_06,247.1888,59.6368
748,36.19659,-99.2929,cat_11,549.8904,30.7025
749,24.23183,-101.17286,cat_13,510.578,15.2651
750,27.77355,-111.65811,cat_15,21.6372,50.2959
751,39.18949,-70.08058,cat_16,89.4544,53.6904
752,47.70103,-77.71653,cat_00,129.8868,22.0023
753,43.77636,-101.7028,cat_13,894.6369,32.7996
754,44.92014,-86.36869,cat_07,1.3579,54.3981
755,44.07408,-108.68664,cat_13,893.647,55.2514
756,27.95827,-103.0149,cat_16,496.9407,60.7004
757,34.82609,-120.1553,cat_19,724.9671,34.8363
758,36.49233,-111.92828,cat_14,849.7044,36.2084
759,40.97541,-110.66572,cat_08,103.986,52.0884
760,41.71825,-84.79725,cat_07,355.1606,34.2562
761,38.52692,-83.98819,cat_12,458.5103,49.4495
762,45.84375,-110.72214,cat_14,284.1811,60.9503
763,34.65919,-71.30269,cat_11,976.4462,57.2075
764,29.37872,-70.09862,cat_18,738.462,64.1017
765,31.14783,-123.18268,cat_19,450.0028,41.5482
766,37.15605,-94.77164,cat_11,738.2161,30.9828
767,39.99877,-71.46864,cat_05,437.3054,47.4747
768,30.07522,-103.54513,cat_11,212.3406,33.8021
769,25.50551,-103.67397,cat_18,89.3484,32.8073
770,44.42698,-94.13153,cat_01,424.4202,74.2631
771,26.47788,-106.98255,cat_15,949.655,38.8671
772,47.74761,-78.74524,cat_12,783.8182,29.9301
773,26.05499,-71.00935,cat_15,757.1692,38.8226
774,43.62063,-123.55303,cat_08,57.3067,44.8366
775,43.69252,-80.6518,cat_18,660.9395,34.5992
776,34.8968,-72.85944,cat_04,219.7306,59.4233
777,34.63687,-72.70777,cat_19,924.8982,44.7795
778,26.10226,-102.99111,cat_00,864.8305,60.7682
779,37.73722,-71.29512,cat_19,26.3341,55.0326
780,24.53474,-101.75067,cat_15,279.9635,73.7701
781,30.04217,-99.69095,cat_00,641.8856,64.8887
782,44.65787,-101.13597,cat_03,665.9868,34.3304
783,37.73172,-92.6675,cat_15,445.1673,23.8387
784,45.44451,-75.52399,cat_17,517.8096,40.5306
785,45.07787,-112.09725,cat_02,711.0278,62.3346
786,47.06257,-122.87185,cat_07,171.4516,37.8442
787,45.46885,-115.70018,cat_02,258.8348,29.7101
788,26.15636,-83.47882,cat_01,880.0029,54.706
789,37.80898,-102.20496,cat_05,475.2441,56.227
790,36.61612,-122.22901,cat_09,32.9397,38.4225
791,27.93575,-123.78707,cat_16,913.8905,30.6536
792,35.82861,-103.39729,cat_08,510.3668,54.7081
793,25.83989,-124.53313,cat_18,951.5696,32.0864
794,47.54724,-96.58165,cat_18,756.3988,65.2629
795,38.48598,-123.86039,cat_08,721.6941,49.4377
796,41.91317,-82.95107,cat_00,122.4165,44.595
797,45.04683,-91.15218,cat_03,717.6718,64.7496
798,32.72933,-105.45383,cat_07,962.4687,60.6595
799,38.06406,-110.74033,cat_02,611.3691,54.1136
800,41.10892,-104.49492,cat_12,876.4297,41.8113
801,33.67417,-81.90639,cat_19,355.2158,59.0856
802,48.29166,-68.88156,cat_03,777.4578,54.1244
803,30.75916,-91.98572,cat_08,989.3288,37.4113
804,42.46478,-110.72434,cat_10,3.7861,31.4937
805,32.77354,-119.30809,cat_01,982.531,69.6354
806,25.72657,-123.83844,cat_13,37.0417,27.6544
807,46.26464,-97.28115,cat_04,253.6466,31.5542
808,39.78839,-102.64384,cat_01,509.6339,50.458
809,34.76444,-109.18135,cat_14,580.2523,54.0773
810,33.22454,-107.5015,cat_19,40.8201,46.5864
811,41.71178,-100.80197,cat_11,738.5443,54.698
812,45.32828,-82.58698,cat_19,352.3999,63.887
813,40.01,-104.06697,cat_01,166.9935,76.0842
814,27.7675,-107.18411,cat_16,501.848,46.2769
815,46.04295,-108.1781,cat_02,481.0015,60.156
816,43.17665,-85.99881,cat_09,172.7843,52.9498
817,24.43667,-91.08552,cat_17,46.6543,55.1965
818,47.83812,-75.38266,cat_06,956.4179,17.1948
819,48.25967,-71.95419,cat_05,900.3536,51.3054
820,44.73784,-121.88197,cat_11,123.1543,61.5118
821,33.87396,-108.11072,cat_01,46.7958,36.6732
822,36.80833,-120.97059,cat_03,615.3428,31.9199
823,36.90281,-108.30851,cat_10,692.1944,67.2436
824,47.91674,-82.47487,cat_03,132.4254,49.13
825,41.03847,-85.43308,cat_10,73.604,47.4064
826,24.49843,-110.46865,cat_02,404.2532,58.6191
827,27.36817,-81.13539,cat_06,639.4366,70.1741
828,39.87329,-104.49742,cat_05,684.6869,29.1042
829,43.59913,-113.70533,cat_09,882.5834,46.462
830,29.30971,-107.55693,cat_12,485.6819,53.9385
831,47.53054,-124.55065,cat_14,941.4708,35.9151
832,28.76551,-107.77057,cat_16,416.4346,56.608
833,26.16317,-91.02669,cat_14,804.9136,51.7843
834,32.73112,-71.25853,cat_12,124.2123,64.9084
835,43.86177,-68.10266,cat_17,867.7948,38.6395
836,44.64232,-110.74992,cat_10,151.9626,66.6413
837,36.96929,-122.79114,cat_02,813.9838,71.015
838,46.21532,-123.93716,cat_13,833.3773,34.4933
839,31.7854,-89.29532,cat_03,734.3539,52.4591
840,35.94682,-87.12623,cat_03,780.0734,23.5667
841,27.47978,-112.93291,cat_06,331.7745,58.9433
842,32.18057,-85.16743,cat_05,619.3047,18.7564
843,30.66366,-83.49294,cat_17,527.0399,61.5357
844,27.53095,-97.86989,cat_13,610.3135,54.498
845,35.88661,-112.44367,cat_10,529.4892,43.6058
846,26.33988,-68.98444,cat_16,966.7731,21.2022
847,24.41817,-99.83463,cat_11,959.8351,61.0178
848,26.02949,-74.76155,cat_07,591.2494,18.595
849,36.97032,-95.75175,cat_00,605.7906,48.3068
850,33.24914,-77.2762,cat_00,702.1113,49.6112
851,31.12048,-96.0726,cat_03,505.6373,51.978
852,34.55157,-102.57331,cat_00,378.8178,73.9815
853,47.66418,-112.96732,cat_15,515.8234,53.6237
854,40.27151,-111.54264,cat_11,250.215,63.1583
855,26.13271,-109.44875,cat_08,364.5006,40.3412
856,43.31771,-97.52503,cat_05,150.3833,57.9912
857,47.8957,-90.69205,cat_16,655.052,42.5736
858,28.12195,-70.46002,cat_05,70.7099,11.1279
859,28.10341,-100.03452,cat_04,156.9736,42.7045
860,25.59699,-111.94018,cat_09,545.8612,49.2391
861,48.08664,-100.6166,cat_09,102.1975,72.8997
862,48.16036,-92.30786,cat_07,479.3563,49.5105
863,31.67622,-83.37803,cat_07,737.6146,59.341
864,29.62353,-89.93715,cat_13,397.2575,47.4023
865,28.825,-117.72837,cat_11,2.9793,65.778
866,45.46601,-91.61646,cat_16,531.6481,46.5528
867,33.79442,-123.79743,cat_15,262.4073,71.1379
868,37.02369,-73.3149,cat_05,969.2748,78.4403
869,25.56102,-71.45928,cat_16,853.9199,47.8047
870,48.26215,-93.68307,cat_04,232.5647,86.3789
871,46.3324,-74.73303,cat_06,150.9949,47.5716
872,27.40565,-78.79878,cat_19,998.3109,37.5683
873,48.77964,-84.87137,cat_04,255.0308,46.9295
874,29.19663,-90.69568,cat_19,708.1197,61.2242
875,48.68079,-72.99744,cat_11,740.3323,40.2781
876,31.95218,-69.1544,cat_08,747.6083,35.9318
877,40.64742,-83.18211,cat_00,349.6312,71.9954
878,47.8952,-76.82561,cat_14,657.7201,60.7549
879,26.90675,-113.65526,cat_12,608.5763,45.6078
880,33.51401,-89.43271,cat_17,607.926,47.6805
881,48.63341,-108.70041,cat_01,548.7424,48.2208
882,29.89767,-78.59217,cat_18,454.5583,73.3881
883,43.08209,-100.81738,cat_16,295.5845,52.2056
884,28.73453,-95.15321,cat_17,262.6504,51.4869
885,43.91327,-82.62282,cat_13,152.0684,29.3758
886,48.6884,-120.35912,cat_06,678.0063,41.2381
887,34.28335,-80.40905,cat_14,449.2731,54.7694
888,28.17691,-110.40706,cat_06,484.2219,23.0878
889,38.47998,-94.65978,cat_13,938.8387,68.9697
890,41.12787,-105.86877,cat_04,572.8047,48.6693
891,36.54316,-114.36643,cat_01,696.3252,64.5108
892,43.77994,-112.91932,cat_04,355.5608,36.9371
893,35.99436,-101.75737,cat_08,800.2249,50.3135
894,44.33094,-104.32935,cat_04,226.1613,52.815
895,24.94929,-101.52816,cat_10,810.5221,18.0577
896,38.64598,-107.11638,cat_06,491.5663,53.3752
897,48.19887,-87.72421,cat_11,930.6513,40.0743
898,28.32655,-113.24281,cat_16,390.1286,52.1309
899,27.47844,-69.05792,cat_16,805.7731,64.3839
900,44.84517,-116.81352,cat_06,660.564,38.9516
901,30.79368,-81.15399,cat_01,210.8487,46.7108
902,43.20448,-99.21271,cat_14,663.6922,45.112
903,31.10618,-113.33715,cat_05,731.9913,54.5331
904,48.11468,-115.28201,cat_18,636.8794,27.6787
905,48.62417,-88.74715,cat_03,510.3242,36.6756
906,34.11798,-76.4313,cat_01,540.1951,61.1882
907,31.70747,-110.59504,cat_03,206.4868,64.7004
908,45.8185,-124.28329,cat_14,929.1338,58.2079
909,27.2316,-98.44088,cat_15,905.3204,61.4664
910,35.88749,-72.90308,cat_00,382.6522,44.923
911,24.72357,-81.26407,cat_09,904.1075,73.5497
912,37.38444,-79.93721,cat_19,890.2572,68.4044
913,25.66721,-113.81367,cat_10,728.7748,56.1546
914,26.16545,-92.673,cat_08,940.0412,52.7804
915,43.57004,-111.1477,cat_11,94.6919,48.3204
916,42.84102,-98.46649,cat_18,428.8529,25.8005
917,31.53815,-118.71631,cat_02,934.7774,48.701
918,33.15847,-74.96549,cat_08,595.4957,52.8324
919,41.99162,-78.88441,cat_18,372.2247,44.7551
920,40.28229,-92.45402,cat_01,433.8132,42.9561
921,44.27404,-76.93802,cat_10,82.5589,34.4903
922,33.90476,-83.71178,cat_19,982.2143,59.6269
923,27.38426,-73.55681,cat_06,515.4543,48.6998
924,30.2021,-84.26659,cat_17,902.8644,67.8943
925,38.98244,-79.38856,cat_10,153.1593,76.156
926,25.07354,-122.14093,cat_06,899.0479,51.6878
927,48.91113,-114.94172,cat_00,435.6372,40.4319
928,40.05655,-81.27271,cat_18,72.0194,42.5429
929,38.86296,-78.12749,cat_19,597.5449,34.4482
930,33.24414,-91.16359,cat_02,718.0532,29.791
931,36.49625,-100.15909,cat_00,138.2217,27.548
932,30.6638,-84.59489,cat_14,415.6256,37.5836
933,35.69613,-109.06829,cat_15,860.1177,34.0303
934,27.70683,-97.38524,cat_06,380.5624,31.0783
935,44.73681,-100.99403,cat_00,809.9073,63.8148
936,30.18745,-122.31637,cat_13,812.971,83.2961
937,24.62136,-87.77219,cat_12,581.8851,94.4047
938,30.67333,-74.11297,cat_13,955.0484,72.3746
939,37.58995,-86.75974,cat_10,127.2636,84.3397
940,33.14444,-83.18716,cat_09,260.3555,27.6292
941,41.55443,-68.50518,cat_09,559.7034,39.9273
